salary,overOneMounth,,Apprentissage,CDD,CDI,Freelance,Intérim,business intelligence,data analyst,data engineer,data scientist,développeur,Bordeaux,Lyon,Nantes,Paris,Toulouse
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
75000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62500.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
85000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
45000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
45000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
41500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
62500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
44000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
47500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
95000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
49500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
47500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
43000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
105000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
67500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
42500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
64000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
62500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
39000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
65000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28260.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
47500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
28260.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
145.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
32500.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
725.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
